,Symbol,Sector,Date,Quarter,Intraday,SurpriseVal,Volume,Q
10503,MRK,Health Care,2006-07-24,Q2/2006,0.0242107862157,0.074,23503968.0,2006-Q2
10504,MRK,Health Care,2006-10-20,Q3/2006,0.00396995017068,0.002,17234513.0,2006-Q3
10505,MRK,Health Care,2007-01-30,Q4/2006,-0.0190107831372,-0.013,15340191.0,2006-Q4
10506,MRK,Health Care,2007-04-19,Q1/2007,0.00723424577018,0.03,18696346.0,2007-Q1
10507,MRK,Health Care,2007-07-23,Q2/2007,0.0161036021877,0.105,45287961.0,2007-Q2
10508,MRK,Health Care,2007-10-22,Q3/2007,0.0191910429019,0.056,23172903.0,2007-Q3
10509,MRK,Health Care,2008-01-30,Q4/2007,0.0100440263153,0.065,39939706.0,2007-Q4
10510,MRK,Health Care,2008-04-21,Q1/2008,-0.0253064883085,0.037,25756967.0,2008-Q1
10511,MRK,Health Care,2008-07-21,Q2/2008,-0.0512366777909,0.029,62431237.0,2008-Q2
10512,MRK,Health Care,2008-10-22,Q3/2008,-0.0430022396559,0.005,22852297.0,2008-Q3
10513,MRK,Health Care,2009-02-03,Q4/2008,0.019492873021,0.128,25879901.0,2008-Q4
10514,MRK,Health Care,2009-04-21,Q1/2009,-0.0336330944124,-0.038,45233328.06,2009-Q1
10515,MRK,Health Care,2009-07-21,Q2/2009,0.0302820128559,0.058,29819615.0,2009-Q2
10516,MRK,Health Care,2010-05-04,Q1/2010,0.00673987003983,0.081,34757542.0,2010-Q1
10517,MRK,Health Care,2010-07-30,Q2/2010,0.00466078724333,0.035,21878149.0,2010-Q2
10518,MRK,Health Care,2010-10-29,Q3/2010,-0.0119770920905,0.023,14150725.0,2010-Q3
10519,MRK,Health Care,2011-07-29,Q2/2011,-0.0109755178435,0.002,17864927.0,2011-Q2
10520,MRK,Health Care,2011-10-28,Q3/2011,0.00399595191364,0.033,22601021.0,2011-Q3
10521,MRK,Health Care,2012-02-02,Q4/2011,-0.0110461834632,0.019,20632386.0,2011-Q4
10522,MRK,Health Care,2012-04-27,Q1/2012,-0.00747599321397,0.013,12638844.0,2012-Q1
10523,MRK,Health Care,2012-07-27,Q2/2012,0.0304204998112,0.037,19793527.0,2012-Q2
10524,MRK,Health Care,2012-10-26,Q3/2012,0.00698896951452,0.024,10652516.0,2012-Q3
10525,MRK,Health Care,2013-02-01,Q4/2012,-0.00971600304153,0.019,34152339.0,2012-Q4
10526,MRK,Health Care,2013-05-01,Q1/2013,0.020098033692,0.056,40519710.0,2013-Q1
10527,MRO,Energy,2006-01-26,Q4/2005,-0.010075782749,0.314,15087748.0,2005-Q4
10528,MRO,Energy,2006-10-31,Q3/2006,0.0198717742787,0.414,23666758.0,2006-Q3
10529,MRO,Energy,2007-02-01,Q4/2006,0.012046168362,0.058,17781743.0,2006-Q4
10530,MRO,Energy,2007-05-01,Q1/2007,-0.00383605589898,0.028,16405004.0,2007-Q1
10531,MRO,Energy,2007-07-31,Q2/2007,-0.047758287817,0.182,20452288.38,2007-Q2
10532,MRO,Energy,2008-01-31,Q4/2007,-0.0521151121989,-0.131,21580095.0,2007-Q4
10533,MRO,Energy,2009-02-03,Q4/2008,-0.0168087714427,0.551,19267081.0,2008-Q4
10534,MRO,Energy,2009-11-03,Q3/2009,0.0204972696907,0.037,9255967.0,2009-Q3
10535,MRO,Energy,2010-02-02,Q4/2009,0.030328776139,-0.175,17607924.0,2009-Q4
10536,MRO,Energy,2010-05-04,Q1/2010,-0.0177511247644,0.264,19389162.0,2010-Q1
10537,MRO,Energy,2010-08-03,Q2/2010,0.00263883704533,0.308,8444001.0,2010-Q2
10538,MRO,Energy,2011-02-02,Q4/2010,-0.00151706127871,0.125,17023872.0,2010-Q4
10539,MRO,Energy,2011-05-03,Q1/2011,-0.00227732129263,0.233,17664159.0,2011-Q1
10540,MRO,Energy,2011-08-02,Q2/2011,-0.0306147645031,-0.062,10639012.0,2011-Q2
10541,MRO,Energy,2011-11-01,Q3/2011,0.0168284843539,-0.248,12785951.0,2011-Q3
10542,MRO,Energy,2012-02-01,Q4/2011,-0.00189873004046,-0.049,9864564.0,2011-Q4
10543,MRO,Energy,2012-05-02,Q1/2012,-0.0160346938847,-0.205,10606400.0,2012-Q1
10544,MRO,Energy,2012-08-01,Q2/2012,-0.0112011166793,-0.002,11895883.0,2012-Q2
10545,MRO,Energy,2012-11-06,Q3/2012,0.0189172898465,-0.004,9955242.0,2012-Q3
10546,MRO,Energy,2013-02-06,Q4/2012,0.0138715850089,-0.122,9064461.0,2012-Q4
10547,MRO,Energy,2013-05-07,Q1/2013,0.0103070512896,-0.209,11298099.0,2013-Q1
10548,MRO,Energy,2013-08-06,Q2/2013,-0.0240995762712,-0.04,5047978.0,2013-Q2
10549,MS,Finance,1998-03-26,Q1/1998,-0.0305157070268,0.014,4070637.614,1998-Q1
10550,MS,Finance,1998-06-18,Q2/1998,-0.00152156706038,0.098,3680410.429,1998-Q2
10551,MS,Finance,1999-01-07,Q4/1998,0.0157825101948,0.271,11884934.983,1998-Q4
10552,MS,Finance,1999-03-25,Q1/1999,0.00910556822639,0.231,9211904.944,1999-Q1
10553,MS,Finance,1999-06-24,Q2/1999,-0.0272348014394,0.242,12255829.751,1999-Q2
10554,MS,Finance,1999-09-22,Q3/1999,0.0310078319993,0.019,7495493.802,1999-Q3
10555,MS,Finance,1999-12-20,Q4/1999,-0.0232251062675,0.405,6472218.014,1999-Q4
10556,MS,Finance,2000-03-23,Q1/2000,0.0519336398923,0.326,9653740.693,2000-Q1
10557,MS,Finance,2000-06-22,Q2/2000,-0.00677519658282,0.124,4019314.875,2000-Q2
10558,MS,Finance,2000-09-21,Q3/2000,0.00483842809281,-0.088,16245142.468,2000-Q3
10559,MS,Finance,2000-12-19,Q4/2000,0.0233269363898,-0.249,13288627.598,2000-Q4
10560,MS,Finance,2001-03-21,Q1/2001,-0.023926686448,-0.02,13487150.773,2001-Q1
10561,MS,Finance,2001-06-21,Q2/2001,0.0623556747952,0.014,11222411.497,2001-Q2
10562,MS,Finance,2001-09-21,Q3/2001,0.109760424478,-0.017,14440718.143,2001-Q3
10563,MS,Finance,2001-12-19,Q4/2001,0.0429909482747,0.085,9303387.783,2001-Q4
10564,MS,Finance,2002-03-26,Q1/2002,0.0104961607388,0.044,7768114.217,2002-Q1
10565,MS,Finance,2002-06-19,Q2/2002,0.0125730080124,-0.019,7883490.441,2002-Q2
10566,MS,Finance,2002-09-19,Q3/2002,-0.0560797437263,-0.131,18869224.821,2002-Q3
10567,MS,Finance,2002-12-19,Q4/2002,-0.00959939504906,0.048,9873760.805,2002-Q4
10568,MS,Finance,2003-03-20,Q1/2003,0.0227349933143,0.192,11646628.527,2003-Q1
10569,MS,Finance,2003-06-18,Q2/2003,-0.0134702777004,0.021,14477733.42,2003-Q2
10570,MS,Finance,2003-09-23,Q3/2003,0.0208603459618,0.108,11904081.298,2003-Q3
10571,MS,Finance,2003-12-18,Q4/2003,0.00950670671772,0.019,10868267.078,2003-Q4
10572,MS,Finance,2004-03-18,Q1/2004,0.00570475504961,0.142,9336691.045,2004-Q1
10573,MS,Finance,2004-06-22,Q2/2004,0.0304057373023,0.107,8756115.746,2004-Q2
10574,MS,Finance,2004-09-22,Q3/2004,0.00309399973909,-0.17,26688176.15,2004-Q3
10575,MS,Finance,2004-12-21,Q4/2004,0.0237888962936,0.071,9574031.708,2004-Q4
10576,MS,Finance,2005-03-17,Q1/2005,-0.00764824239555,0.214,9917847.969,2005-Q1
10577,MS,Finance,2005-06-22,Q2/2005,-0.0138389567027,0.043,11603326.22,2005-Q2
10578,MS,Finance,2005-09-21,Q3/2005,-0.00384514663673,0.142,10340058.3,2005-Q3
10579,MS,Finance,2005-12-20,Q4/2005,-0.00362489930835,0.276,13526908.13,2005-Q4
10580,MS,Finance,2006-03-22,Q1/2006,0.0221005547713,0.265,10454702.421,2006-Q1
10581,MS,Finance,2006-06-21,Q2/2006,0.014134515663,0.361,13540900.94,2006-Q2
10582,MS,Finance,2006-09-20,Q3/2006,-0.013235092232,0.255,13948459.96,2006-Q3
10583,MS,Finance,2006-12-19,Q4/2006,-0.00873707131192,0.029,11656255.68,2006-Q4
10584,MS,Finance,2007-03-21,Q1/2007,0.0376031845799,0.52,21975977.08,2007-Q1
10585,MS,Finance,2007-06-20,Q2/2007,-0.025600042193,0.401,18615922.69,2007-Q2
10586,MS,Finance,2007-09-19,Q3/2007,-0.0311001574112,-0.156,18302147.88,2007-Q3
10587,MS,Finance,2007-12-19,Q4/2007,0.0272443641757,-3.324,33663823.7736,2007-Q4
10588,MS,Finance,2008-03-19,Q1/2008,-0.0433134438165,0.422,41092228.5,2008-Q1
10589,MS,Finance,2008-06-18,Q2/2008,0.0768205005987,0.033,42160341.9,2008-Q2
10590,MS,Finance,2008-09-16,Q3/2008,0.222406065336,0.51,110217729.404,2008-Q3
10591,MS,Finance,2008-12-17,Q4/2008,0.067007474694,-1.9,65210724.1,2008-Q4
10592,MS,Finance,2009-04-22,Q1/2009,-0.0158943557601,-0.486,98451167.3,2009-Q1
10593,MS,Finance,2009-10-21,Q3/2009,0.0106817805218,0.084,46988620.94,2009-Q3
10594,MS,Finance,2010-01-20,Q4/2009,-0.00129914598775,-0.275,19832007.78,2009-Q4
10595,MS,Finance,2010-04-21,Q1/2010,0.0117959875894,0.258,42882222.21,2010-Q1
10596,MS,Finance,2010-07-21,Q2/2010,-0.0147426950269,0.326,59762117.05,2010-Q2
10597,MS,Finance,2010-10-20,Q3/2010,0.0155993870349,0.016,40530778.39,2010-Q3
10598,MS,Finance,2011-01-20,Q4/2010,0.0215340086831,-0.08,33124386.26,2010-Q4
10599,MS,Finance,2011-04-21,Q1/2011,-0.0104691014244,0.061,16803013.581,2011-Q1
10600,MS,Finance,2011-07-21,Q2/2011,0.0486520537493,0.233,62309904.1,2011-Q2
10601,MS,Finance,2011-10-19,Q3/2011,-0.0280908256115,0.842,61096002.5018,2011-Q3
10602,MS,Finance,2012-01-19,Q4/2011,-0.00705619042894,0.43,41274713.7688,2011-Q4
10603,MS,Finance,2012-04-19,Q1/2012,-0.0258872263452,0.274,45301697.51,2012-Q1
10604,MS,Finance,2012-07-19,Q2/2012,-0.017057121873,-0.142,57276243.91,2012-Q2
10605,MS,Finance,2012-10-18,Q3/2012,-0.0425586136595,0.097,47521852.2018,2012-Q3
10606,MS,Finance,2013-01-18,Q4/2012,0.0168228747163,0.177,57162378.3418,2012-Q4
10607,MS,Finance,2013-04-18,Q1/2013,-0.0454124494046,0.054,42446419.7,2013-Q1
10608,MS,Finance,2013-07-18,Q2/2013,0.00216714905933,0.018,31173985.0,2013-Q2
10609,MSFT,Technology,1998-01-16,Q2/1998,0.0212261670752,0.005,83114400.6,1998-Q2
10610,MSFT,Technology,1998-10-20,Q1/1999,-0.0272198800023,0.016,115203113.1,1999-Q1
10611,MSFT,Technology,1999-01-21,Q2/1999,-0.0204637613996,0.038,98037305.6,1999-Q2
10612,MSFT,Technology,1999-04-20,Q3/1999,0.0106987901611,0.017,127162689.0,1999-Q3
10613,MSFT,Technology,1999-07-19,Q4/1999,-0.016199371943,0.023,82481511.0,1999-Q4
10614,MSFT,Technology,1999-10-19,Q1/2000,-0.0219813555877,0.018,82958820.0,2000-Q1
10615,MSFT,Technology,2000-07-18,Q4/2000,0.0144254312456,0.013,81010664.0,2000-Q4
10616,MSFT,Technology,2002-01-17,Q2/2002,0.0185325530701,0.019,77058954.0,2002-Q2
10617,MSFT,Technology,2003-01-16,Q2/2003,-0.0179347257741,0.038,80056890.0,2003-Q2
10618,MSFT,Technology,2004-01-22,Q2/2004,-0.0105744632092,0.041,80472587.0,2004-Q2
10619,MSFT,Technology,2005-01-27,Q2/2005,0.00578164237066,0.026,80928306.0,2005-Q2
10620,MSFT,Technology,2005-07-21,Q4/2005,0.0038033728023,0.02,114392408.0,2005-Q4
10621,MSFT,Technology,2006-07-20,Q4/2006,-0.0239041647206,-0.006,62507916.0,2006-Q4
10622,MSFT,Technology,2006-10-26,Q1/2007,-0.000352225161983,0.035,66584740.0,2007-Q1
10623,MSFT,Technology,2007-07-19,Q4/2007,0.0170698064855,0.023,104269091.0,2007-Q4
10624,MSFT,Technology,2008-01-24,Q2/2008,0.0246959656918,0.038,126583936.0,2008-Q2
10625,MSFT,Technology,2008-07-17,Q4/2008,-0.00326260926663,-0.012,86754967.0,2008-Q4
10626,MSFT,Technology,2008-10-23,Q1/2009,0.0440438609328,0.009,135932071.0,2009-Q1
10627,MSFT,Technology,2009-01-22,Q2/2009,-0.0493073520562,-0.024,171663255.0,2009-Q2
10628,MSFT,Technology,2009-07-23,Q4/2009,0.0244698205546,0.001,93674694.0,2009-Q4
10629,MSFT,Technology,2009-10-23,Q1/2010,-0.0376729341984,0.08,137695227.0,2010-Q1
10630,MSFT,Technology,2010-04-22,Q3/2010,0.0106271789224,0.027,67730246.0,2010-Q3
10631,MSFT,Technology,2011-07-21,Q4/2011,0.00480912323574,0.114,69979708.0,2011-Q4
10632,MSFT,Technology,2011-10-20,Q1/2012,-0.00550672701154,0.0,70852791.0,2012-Q1
10633,MSFT,Technology,2012-01-19,Q2/2012,-0.000356054031199,0.02,65220676.0,2012-Q2
10634,MSFT,Technology,2012-04-19,Q3/2012,-0.00288877708437,0.026,48944378.0,2012-Q3
10635,MSFT,Technology,2012-07-19,Q4/2012,0.00491758984058,0.05,38916147.0,2012-Q4
10636,MSFT,Technology,2012-10-18,Q1/2013,-0.00505803281856,-0.031,43903455.0,2013-Q1
10637,MSFT,Technology,2013-01-24,Q2/2013,-0.00288740935623,0.016,88912239.0,2013-Q2
10638,MSFT,Technology,2013-04-18,Q3/2013,-0.00932894897089,0.042,45949920.0,2013-Q3
10639,MSFT,Technology,2013-07-18,Q4/2013,-0.00672080649678,-0.087,39223043.0,2013-Q4
10640,MSI,Technology,1998-01-12,Q4/1997,-0.00347319458168,-0.053,3792330.69,1997-Q4
10641,MSI,Technology,1998-04-06,Q1/1998,-0.00315664932133,-0.009,2765602.2456,1998-Q1
10642,MSI,Technology,1998-07-07,Q2/1998,0.0257658234986,0.132,3454071.448,1998-Q2
10643,MSI,Technology,1998-10-05,Q3/1998,-0.0342504385567,0.144,2807525.5902,1998-Q3
10644,MSI,Technology,1999-01-13,Q4/1998,0.0796901133114,0.076,5817323.4378,1998-Q4
10645,MSI,Technology,1999-04-13,Q1/1999,0.0153256928673,0.085,3550578.0,1999-Q1
10646,MSI,Technology,1999-10-12,Q3/1999,-0.0269950969402,0.003,5160436.0,1999-Q3
10647,MSI,Technology,2000-01-14,Q4/1999,0.0472889263779,-0.148,5826895.167,1999-Q4
10648,MSI,Technology,2000-04-10,Q1/2000,-0.0287369726133,0.017,5936076.0,2000-Q1
10649,MSI,Technology,2000-07-12,Q2/2000,0.0200009153737,0.182,7046497.0,2000-Q2
10650,MSI,Technology,2001-01-10,Q4/2000,0.0433285851792,0.003,5896821.0,2000-Q4
10651,MSI,Technology,2001-04-10,Q1/2001,0.0666664943951,-0.125,10950599.0,2001-Q1
10652,MSI,Technology,2001-07-11,Q2/2001,0.0433327071985,0.08,4553416.0,2001-Q2
10653,MSI,Technology,2001-10-09,Q3/2001,-0.0356511871759,0.009,4060838.0,2001-Q3
10654,MSI,Technology,2002-01-22,Q4/2001,-0.0304953618508,0.061,2948843.0,2001-Q4
10655,MSI,Technology,2002-04-16,Q1/2002,0.0324147962801,0.28,5364518.0,2002-Q1
10656,MSI,Technology,2002-07-16,Q2/2002,0.0514510955328,0.391,5592266.0,2002-Q2
10657,MSI,Technology,2002-10-15,Q3/2002,-0.0452803038689,0.073,6180097.0,2002-Q3
10658,MSI,Technology,2003-01-21,Q4/2002,0.00344582630915,0.226,3543453.0,2002-Q4
10659,MSI,Technology,2003-10-13,Q3/2003,-0.011428398074,0.187,7369571.0,2003-Q3
10660,MSI,Technology,2004-01-20,Q4/2003,0.00294042830994,0.269,7108180.0,2003-Q4
10661,MSI,Technology,2004-04-20,Q1/2004,-0.0408280939273,0.567,3494100.0,2004-Q1
10662,MSI,Technology,2004-07-20,Q2/2004,0.00563165332077,0.481,7534457.576,2004-Q2
10663,MSI,Technology,2005-01-18,Q4/2004,0.0169489130179,0.206,5372807.0,2004-Q4
10664,MSI,Technology,2005-04-20,Q1/2005,0.00875358416956,0.183,3876489.545,2005-Q1
10665,MSI,Technology,2005-07-19,Q2/2005,0.00608332350841,0.106,7070901.647,2005-Q2
10666,MSI,Technology,2005-10-18,Q3/2005,0.00445768766045,-0.026,7256626.0,2005-Q3
10667,MSI,Technology,2006-01-19,Q4/2005,0.0201089668244,0.103,7477516.0,2005-Q4
10668,MSI,Technology,2006-04-18,Q1/2006,0.0134850121705,-0.023,5718262.86,2006-Q1
10669,MSI,Technology,2006-07-19,Q2/2006,0.0147514681589,0.044,6926612.0,2006-Q2
10670,MSI,Technology,2006-10-17,Q3/2006,-0.0239314996651,-0.156,9763488.0,2006-Q3
10671,MSI,Technology,2007-01-19,Q4/2006,0.0342246185653,-0.052,17258405.0,2006-Q4
10672,MSI,Technology,2007-04-18,Q1/2007,0.00605965627122,-0.008,9833088.0,2007-Q1
10673,MSI,Technology,2007-07-19,Q2/2007,-0.00438336451288,0.027,6749904.0,2007-Q2
10674,MSI,Technology,2008-01-23,Q4/2007,-0.0352597047287,0.054,39504110.02,2007-Q4
10675,MSI,Technology,2009-02-03,Q4/2008,-0.0169893347127,-0.031,10428097.0,2008-Q4
10676,MSI,Technology,2012-01-25,Q4/2011,-0.0608033928383,0.052,5206051.0,2011-Q4
10677,MSI,Technology,2012-04-25,Q1/2012,0.0413628334382,0.051,5033494.0,2012-Q1
10678,MSI,Technology,2012-07-25,Q2/2012,0.0492304453383,0.011,4029900.0,2012-Q2
10679,MSI,Technology,2012-10-24,Q3/2012,0.0205945109406,0.111,2544758.0,2012-Q3
10680,MSI,Technology,2013-01-23,Q4/2012,0.00757291666667,0.082,6336583.0,2012-Q4
10681,MSI,Technology,2013-04-24,Q1/2013,0.0250277127273,-0.006,8001119.0,2013-Q1
10682,MSI,Technology,2013-07-24,Q2/2013,-0.00496014171833,0.082,6973662.0,2013-Q2
10683,MTB,Finance,1999-04-20,Q1/1999,0.0188394310993,0.041,70894.014,1999-Q1
10684,MTB,Finance,1999-07-12,Q2/1999,-0.0204440851008,0.006,10451.811,1999-Q2
10685,MTB,Finance,1999-10-08,Q3/1999,-0.011815561097,-0.01,51126.0,1999-Q3
10686,MTB,Finance,2000-01-10,Q4/1999,0.00431346598252,-0.04,59831.0,1999-Q4
10687,MTB,Finance,2000-04-18,Q1/2000,0.0114154010415,0.003,139024.0,2000-Q1
10688,MTB,Finance,2000-07-11,Q2/2000,0.0308019329582,0.007,324726.0,2000-Q2
10689,MTB,Finance,2000-10-11,Q3/2000,-0.0591127868241,0.035,276937.0,2000-Q3
10690,MTB,Finance,2001-01-10,Q4/2000,0.0103041911502,0.036,234469.0,2000-Q4
10691,MTB,Finance,2001-07-10,Q2/2001,-0.00968605017792,-0.005,76317.0,2001-Q2
10692,MTB,Finance,2001-10-09,Q3/2001,0.0289952633318,0.003,340670.0,2001-Q3
10693,MTB,Finance,2002-01-09,Q4/2001,-0.0048436658128,0.042,145900.0,2001-Q4
10694,MTB,Finance,2002-04-16,Q1/2002,-0.000596710127325,-0.025,421736.0,2002-Q1
10695,MTB,Finance,2002-07-10,Q2/2002,-0.0344018454967,-0.066,466115.0,2002-Q2
10696,MTB,Finance,2002-10-09,Q3/2002,-0.0472719901334,-0.107,2485202.0,2002-Q3
10697,MTB,Finance,2003-01-10,Q4/2002,0.0100613067431,-0.065,607188.0,2002-Q4
10698,MTB,Finance,2003-04-10,Q1/2003,0.004709225718,-0.008,651435.0,2003-Q1
10699,MTB,Finance,2003-07-14,Q2/2003,0.0197169287191,0.022,1177187.0,2003-Q2
10700,MTB,Finance,2003-10-10,Q3/2003,-0.00326453319934,0.01,515875.0,2003-Q3
10701,MTB,Finance,2004-01-12,Q4/2003,-0.0221043535016,-0.036,1215861.0,2003-Q4
10702,MTB,Finance,2004-04-20,Q1/2004,-0.0280444866879,-0.084,791828.0,2004-Q1
10703,MTB,Finance,2004-07-12,Q2/2004,0.015555402472,0.057,2102498.0,2004-Q2
10704,MTB,Finance,2004-10-12,Q3/2004,0.00944369432308,0.054,803395.0,2004-Q3
10705,MTB,Finance,2005-01-11,Q4/2004,-0.0115021459227,0.006,844705.0,2004-Q4
10706,MTB,Finance,2005-04-19,Q1/2005,0.00186299451452,0.003,463463.768,2005-Q1
10707,MTB,Finance,2005-07-12,Q2/2005,0.00898164380303,0.045,1391834.0,2005-Q2
10708,MTB,Finance,2005-10-12,Q3/2005,-0.00495767881126,0.097,724088.0,2005-Q3
10709,MTB,Finance,2006-01-11,Q4/2005,-0.0268718823412,0.044,609586.0,2005-Q4
10710,MTB,Finance,2006-04-18,Q1/2006,0.00303718042854,0.054,430572.252,2006-Q1
10711,MTB,Finance,2006-07-12,Q2/2006,-0.00951250173106,0.053,1112096.0,2006-Q2
10712,MTB,Finance,2006-10-11,Q3/2006,0.0162297271434,0.034,1662087.0,2006-Q3
10713,MTB,Finance,2007-01-11,Q4/2006,-0.0106765447343,-0.008,381402.0,2006-Q4
10714,MTB,Finance,2007-04-17,Q1/2007,0.00119188824376,-0.026,1206117.0,2007-Q1
10715,MTB,Finance,2007-07-12,Q2/2007,0.00804623932647,0.084,1511109.0,2007-Q2
10716,MTB,Finance,2007-10-11,Q3/2007,-0.000475975631937,-0.1,985301.0,2007-Q3
10717,MTB,Finance,2008-01-14,Q4/2007,0.0117481939434,-0.942,2398770.0,2007-Q4
10718,MTB,Finance,2008-04-15,Q1/2008,0.0289600875951,0.023,3510184.27,2008-Q1
10719,MTB,Finance,2008-07-14,Q2/2008,-0.16749545158,-0.113,13141633.0,2008-Q2
10720,MTB,Finance,2008-10-21,Q3/2008,0.0624601830709,0.261,2656361.0,2008-Q3
10721,MTB,Finance,2009-01-22,Q4/2008,-0.104706212411,-0.096,6261939.0,2008-Q4
10722,MTB,Finance,2009-04-21,Q1/2009,0.0482947561506,-0.033,4663982.536,2009-Q1
10723,MTB,Finance,2009-07-20,Q2/2009,0.00299581677981,0.078,3260481.0,2009-Q2
10724,MTB,Finance,2009-10-20,Q3/2009,-0.0176480424083,0.324,1697670.0,2009-Q3
10725,MTB,Finance,2010-01-20,Q4/2009,0.0556699207373,0.354,3622689.0,2009-Q4
10726,MTB,Finance,2010-04-19,Q1/2010,-0.0039091392115,0.154,2298988.0,2010-Q1
10727,MTB,Finance,2010-07-21,Q2/2010,-0.0337311558592,0.199,1506426.0,2010-Q2
10728,MTB,Finance,2010-10-20,Q3/2010,-0.0189269329996,0.07,3146934.0,2010-Q3
10729,MTB,Finance,2011-01-14,Q4/2010,0.00313707506177,0.048,2024575.0,2010-Q4
10730,MTB,Finance,2011-04-18,Q1/2011,0.0326509313292,0.198,1711925.0,2011-Q1
10731,MTB,Finance,2011-07-20,Q2/2011,-0.00217542212966,0.59,975724.0,2011-Q2
10732,MTB,Finance,2011-10-19,Q3/2011,-0.0324378277312,-0.179,4021342.0,2011-Q3
10733,MTB,Finance,2012-01-17,Q4/2011,0.00446290148275,-0.273,1588758.0,2011-Q4
10734,MTB,Finance,2012-04-16,Q1/2012,0.00504258753022,0.022,864514.0,2012-Q1
10735,MTB,Finance,2012-07-17,Q2/2012,0.0230314252421,0.055,756592.0,2012-Q2
10736,MTB,Finance,2012-10-17,Q3/2012,0.0414095517359,0.31,2276038.0,2012-Q3
10737,MTB,Finance,2013-01-16,Q4/2012,-0.0132323487662,-0.01,974925.0,2012-Q4
10738,MTB,Finance,2013-04-15,Q1/2013,-0.0153001492869,0.021,1246982.0,2013-Q1
10739,MTB,Finance,2013-07-17,Q2/2013,-0.00355119641498,-0.1,794202.0,2013-Q2
10740,MU,Technology,2005-09-29,Q4/2005,0.0357142857143,0.19,8834600.0,2005-Q4
10741,MU,Technology,2005-12-21,Q1/2006,0.0180115273775,-0.03,9589000.0,2006-Q1
10742,MU,Technology,2006-04-10,Q2/2006,-0.0267624020888,-0.002,11473200.0,2006-Q2
10743,MU,Technology,2006-06-28,Q3/2006,-0.00249376558603,0.036,10106600.0,2006-Q3
10744,MU,Technology,2006-10-05,Q4/2006,-0.0255697609783,-0.03,23342600.0,2006-Q4
10745,MU,Technology,2006-12-21,Q1/2007,0.0,0.011,12979800.0,2007-Q1
10746,MU,Technology,2007-04-04,Q2/2007,-0.016339869281,-0.058,34983550.0,2007-Q2
10747,MU,Technology,2007-06-28,Q3/2007,-0.0319812792512,-0.054,30458638.0,2007-Q3
10748,MU,Technology,2007-10-02,Q4/2007,0.0311958405546,0.018,26545801.0,2007-Q4
10749,MU,Technology,2007-12-20,Q1/2008,-0.00252525252525,-0.062,10272588.0,2008-Q1
10750,MU,Technology,2008-04-02,Q2/2008,0.0443349753695,-0.042,43883766.0,2008-Q2
10751,MU,Technology,2008-06-26,Q3/2008,-0.0629183400268,0.007,28282715.0,2008-Q3
10752,MU,Technology,2008-10-01,Q4/2008,0.0586797066015,-0.037,36581491.0,2008-Q4
10753,MU,Technology,2008-12-23,Q1/2009,-0.0961538461538,-0.27,17628638.0,2009-Q1
10754,MU,Technology,2009-04-02,Q2/2009,0.046403712297,-0.182,25737178.0,2009-Q2
10755,MU,Technology,2009-06-25,Q3/2009,0.0292397660819,-0.152,22458001.0,2009-Q3
10756,MU,Technology,2009-09-29,Q4/2009,-0.0140350877193,0.029,39535781.0,2009-Q4
10757,MU,Technology,2009-12-22,Q1/2010,0.00427807486631,0.163,36467129.0,2010-Q1
10758,MU,Technology,2010-06-28,Q3/2010,0.0277492291881,0.033,45052494.0,2010-Q3
10759,MU,Technology,2010-10-07,Q4/2010,0.0099573257468,-0.066,36465459.0,2010-Q4
10760,MU,Technology,2010-12-22,Q1/2011,0.0110159118727,-0.314,37411784.0,2011-Q1
10761,MU,Technology,2011-03-23,Q2/2011,0.0260869565217,0.055,45352256.0,2011-Q2
10762,MU,Technology,2011-06-23,Q3/2011,0.0496894409938,-0.143,50263402.0,2011-Q3
10763,MU,Technology,2011-09-29,Q4/2011,-0.0533980582524,-0.13,48353984.0,2011-Q4
10764,MU,Technology,2011-12-21,Q1/2012,-0.0578231292517,-0.08,22877924.0,2012-Q1
10765,MU,Technology,2012-03-22,Q2/2012,-0.00229357798165,-0.042,28983321.0,2012-Q2
10766,MU,Technology,2012-06-20,Q3/2012,0.0016339869281,-0.103,27965726.0,2012-Q3
10767,MU,Technology,2012-09-27,Q4/2012,0.00332778702163,0.004,33564091.0,2012-Q4
10768,MU,Technology,2012-12-20,Q1/2013,-0.00730994152047,-0.081,18948932.0,2013-Q1
10769,MU,Technology,2013-03-21,Q2/2013,-0.0288770053476,-0.07,32328433.0,2013-Q2
10770,MU,Technology,2013-06-19,Q3/2013,0.0057845263919,0.004,73019569.0,2013-Q3
10771,MUR,Energy,1998-07-21,Q2/1998,-0.00635935953853,0.024,344099.664,1998-Q2
10772,MUR,Energy,1998-10-21,Q3/1998,-0.0205066810312,0.002,1358826.61,1998-Q3
10773,MUR,Energy,1999-01-28,Q4/1998,-0.0267522415035,0.004,383659.832,1998-Q4
10774,MUR,Energy,1999-04-21,Q1/1999,-0.0135522159941,0.008,362984.391,1999-Q1
10775,MUR,Energy,1999-07-21,Q2/1999,0.00634215967741,-0.004,375593.0,1999-Q2
10776,MUR,Energy,2000-04-26,Q1/2000,0.00101376963628,0.02,702633.0,2000-Q1
10777,MUR,Energy,2000-07-26,Q2/2000,0.0231896259826,0.025,763133.0,2000-Q2
10778,MUR,Energy,2000-10-25,Q3/2000,-0.0440714068364,0.033,1137361.0,2000-Q3
